idEla,tema,concepto,acuerdo,fundamento
2359,3,ejercicio_legitimo_y_no_abusivo_de_los_derechos,A,.
6039,3,ejercicio_legitimo_y_no_abusivo_de_los_derechos,A,"Es nuestro deber no extralimitarnos y preocuparnos sólo del derecho propio. No tengo que abusar, ya que, así excluyo y margino al otro."
6053,3,ejercicio_legitimo_y_no_abusivo_de_los_derechos,A,Por cuanto los derechos deben estar delimitados por el ejercicio que hagan de ellos otras personas y sus derechos.
6196,3,ejercicio_legitimo_y_no_abusivo_de_los_derechos,D,Al ejercer nuestros derechos debemos procurar no impedir el ejercicio de los derechos de los demás.
14051,3,ejercicio_legitimo_y_no_abusivo_de_los_derechos,A,Mis derechos terminan donde comienzan los del otro
