idEla,tema,concepto,acuerdo,fundamento
362,2,respeto_a_la_naturaleza_medio_ambiente,A,crear conciencia de la necesidad de respetar al medio ambiente la naturaleza   1 PERSONA NOMBRA LA LIBERTA DE CONCIENCIA
372,2,respeto_a_la_naturaleza_medio_ambiente,A,"La naturaleza es nuestra casa, tenemos derecho a vivir en un entorno digno, que sea protegido de la destrucción humana de tal manera que no termine destruyéndonos a nosotros mismos. No a la privatización de estos recursos."
375,2,respeto_a_la_naturaleza_medio_ambiente,A,"protección del medio ambiente, a vivir en lugares libres de contaminación; desarrollo sustentable de la naturaleza."
387,2,respeto_a_la_naturaleza_medio_ambiente,A,"Proteger  el entorno en el cual vivimos y por el bien común, para dejar a futuras generaciones un legado y un espacio donde poder desarrollarse."
389,2,respeto_a_la_naturaleza_medio_ambiente,A,"Que el Estado asegure el respeto y la protección a la biodiversidad, a si mantenimiento, a la regeneración de sus ciclos vitales y procesos evolutivos, así como el derecho a la restauración del medio ambiente."
390,2,respeto_a_la_naturaleza_medio_ambiente,A,La naturaleza es parte de nuestra vida.
396,2,respeto_a_la_naturaleza_medio_ambiente,A,"si no hacemos valer este derecho, no existira un futuro donde vivir, no podemos seguir destruyendonos"
401,2,respeto_a_la_naturaleza_medio_ambiente,A,.
407,2,respeto_a_la_naturaleza_medio_ambiente,A,El estado debe velar por el cuidado de la naturaleza y medio ambiente y el desarrollo sustentable.
419,2,respeto_a_la_naturaleza_medio_ambiente,A,Es necesario para nuestro país regular la protección de todos nuestros recursos naturales.
428,2,respeto_a_la_naturaleza_medio_ambiente,A,"Los empresarios no respetan el medio ambiente. por ejemplo, las grandes mineras extranjeras."
430,2,respeto_a_la_naturaleza_medio_ambiente,A,"NO HAY RESPETO POR VIVIR EN UN MEDIO AMBIENTE LIBRE DE CONTAMINACIÓN. AQUÍ TANTO INDIVIDUALMENTE COMO LAS EMPRESAS CONTAMINAN. SIN EMBARGO, SON ESTAS ÚLTIMAS LAS QUE MAS DESTRUYEN EL MEDIO AMBIENTE. POR TANTO, SE DEBE FISCALIZAR Y SANCIONAR RIGUROSAMENTE A AQUELLAS EMPRESAS QUE EN EL DESARROLLO..."
434,2,respeto_a_la_naturaleza_medio_ambiente,A,A dejar este mundo de la mejor manera para uno y los otros.
440,2,respeto_a_la_naturaleza_medio_ambiente,A,"Que nuestros recursos naturales realmente sean de los chilenos/as y no de empresas extranjeras que los explotan sin dejar beneficio directo. Que el Estado recupere el cobre, el litio y el agua, entre otros recursos naturales, para que estos puedan ser invertidos en necesidades y temáticas sociales."
452,2,respeto_a_la_naturaleza_medio_ambiente,A,Debe resguardarse de manera efectiva el derecho a vivir en un medioambiente libre de contaminación y no que este se contraiga ante el poder del dinero. Debe propenderse también a un sistema que permita a las comunidades proteger su entorno y sus recursos naturales.
465,2,respeto_a_la_naturaleza_medio_ambiente,A,QUE LOS EMPRESARIOS NO CONTAMINEN NI VULNEREN LAS RIQUEZAS DE TODOS LOS CHILENOS.
471,2,respeto_a_la_naturaleza_medio_ambiente,A,.
482,2,respeto_a_la_naturaleza_medio_ambiente,A,El hombre es parte de la naturaleza y no un ente ajeno
486,2,respeto_a_la_naturaleza_medio_ambiente,A,QUE EL DESARROLLO INMOBILIARIO NO DESVASTE EL MEDIO Y QUE LA FORESTACIÓN Y AREAS VERDES CRESCAN DE LA MISMA MANERA.
495,2,respeto_a_la_naturaleza_medio_ambiente,A,Conservar y proteger el medio ambiente entendiendo como único hábitat para el desarrollo de la vida
499,2,respeto_a_la_naturaleza_medio_ambiente,A,Leyes que consideran vulnerabilidad del medio; sujeto de derecho; sustentabilidad y sostenibilidad.
505,2,respeto_a_la_naturaleza_medio_ambiente,A,"Respeto a la naturaleza, para que las futuras generaciones conozcan y disfruten el medio ambiente."
534,2,respeto_a_la_naturaleza_medio_ambiente,A,Debemos exigir el cuidado del medio ambiente pues este es el contexto de la vida.
551,2,respeto_a_la_naturaleza_medio_ambiente,A,LA UNICA FORMA DE PROLONGAR NUESTRA RAZA
579,2,respeto_a_la_naturaleza_medio_ambiente,P,"Hay que cuidarla, porque hoy se está destruyendo para beneficiar solo al empresario."
585,2,respeto_a_la_naturaleza_medio_ambiente,A,entendido como el derecho a vivir en un entorno respetuoso con la naturaleza y el medio ambiente.
590,2,respeto_a_la_naturaleza_medio_ambiente,D,"Es el único que tenemos, si es nuestro cuidemoslo"
595,2,respeto_a_la_naturaleza_medio_ambiente,A,Detener la creación de basurales y si son necesarios ubicarlos en lugares óptimos que no dañen a las personas. Creación de nuevas formas de cuidado al planeta.
603,2,respeto_a_la_naturaleza_medio_ambiente,A,"Mas que el derecho de ""respetar la naturaleza"", se debería consagrar el ""derecho de la naturaleza a ser respetada"", ya que esta tiene derechos perse, aunque a veces implique carecer de ciertas cosas. Se debe cambiar la cultura antropocentrica por una ecocentrica"
605,2,respeto_a_la_naturaleza_medio_ambiente,A,"Es parte de nuestras vidas, debemos respetar a la naturaleza"
608,2,respeto_a_la_naturaleza_medio_ambiente,A,"Debe existir una mayor regularización y control exhaustivo a las empresas en relación a la emisión de los gases contaminantes. En cuanto a lo acústico, debe existir un igual trato con la iglesia evangélica y un evento secular."
609,2,respeto_a_la_naturaleza_medio_ambiente,A,todas las personas que viven en nuestro pais deben tener asegurado el derecho a un medio ambiente limpio y a que la naturaleza y patrimonio natural de Chile este protegida para su uso y goce por parte de las futuras generaciones.
616,2,respeto_a_la_naturaleza_medio_ambiente,A,Respeto a la Naturaleza: comprendido como el derecho a vivir en un medio ambiente sano y sustentable.
627,2,respeto_a_la_naturaleza_medio_ambiente,A,Establecer con claridad la importancia de la naturaleza y el medio ambiente. Ya que sin estos nos autodestruiríamos como especie.
628,2,respeto_a_la_naturaleza_medio_ambiente,A,"Incluye respetar la naturaleza, los animales y resguardar la salud, limpieza del medioambiente y recursos naturales"
642,2,respeto_a_la_naturaleza_medio_ambiente,A,"Considerando los grandes  problemas con que nos enfrentamos hoy en relación con la contaminación y el deterioro del medio ambiente, el estado debe proveer los recursos y el personal suficiente para velar por el cuidado del medio ambiente."
644,2,respeto_a_la_naturaleza_medio_ambiente,A,"Este es un derecho esencial, atendido a que a que se refiere al entorno en el que se desarrolla y enmarca la vida de las personas, determinando la calidad de la misma."
666,2,respeto_a_la_naturaleza_medio_ambiente,P,Que prevalezca el impacto medio ambiental por sobre los intereses económicos de las grandes empresas.
673,2,respeto_a_la_naturaleza_medio_ambiente,P,"Fiscalizar bien los residuos de las grandes empresas, como su contaminación y medio ambiente. Educar a los niños desde chicos."
680,2,respeto_a_la_naturaleza_medio_ambiente,A,"Para la producción agrícola y de alimentos se requiere usar agroquímicos que perjudican el medio ambiente, por necesidad de obtener rentabilidad y competir. Debe haber apoyo a los pequeños e incentivar la producción limpia."
681,2,respeto_a_la_naturaleza_medio_ambiente,A,Velar por el cuidado y protección de los recursos naturales.
688,2,respeto_a_la_naturaleza_medio_ambiente,A,es lo escencial
691,2,respeto_a_la_naturaleza_medio_ambiente,A,Pasa por la responsabilidad individual más que un derecho es un deber.
698,2,respeto_a_la_naturaleza_medio_ambiente,A,"Es nuestro derecho tener un medio ambiente libre de contaminación y maltrato animal, para ello necesitamos más educación medioambiental que garantise un potencial espacio libre de contaminación"
699,2,respeto_a_la_naturaleza_medio_ambiente,A,"Integrar los factores productivos y el medio ambiente, garantizando que su utilización actual no amenace el goce y disfrute de las generaciones futuras. Necesitamos mediante la innovación agregar valor a la economía para abandonar el carácter depredador del sistema neoliberal. Necesitamos ciencia y tecnología para crear desarrollo sustentable a través de los recursos naturales"
701,2,respeto_a_la_naturaleza_medio_ambiente,A,Protección fundamental de la casa común a todas las personas. Generar conciencia como deber del Estado
704,2,respeto_a_la_naturaleza_medio_ambiente,P,"Por la destrucción del Medio Ambiente, que se favorezca la naturaleza por sobre los intereses de las personas. Discrepancia entre el Valor 29 y el 12."
705,2,respeto_a_la_naturaleza_medio_ambiente,A,Debemos cuidar lo que nos da la vida.
710,2,respeto_a_la_naturaleza_medio_ambiente,P,"Cuidar donde vivimos, aire, espacios verdes, mayores acciones ante la contaminación."
713,2,respeto_a_la_naturaleza_medio_ambiente,A,Derecho a conservar un medio ambiente y ecosistemas que garanticen la vida y la biodiversidad en forma sustentable para las generaciones actual y futura
720,2,respeto_a_la_naturaleza_medio_ambiente,P,"Se debe defender el vivir en un ambiente libre de contaminación para todos y todas, pues es la base de nuestra existencia."
730,2,respeto_a_la_naturaleza_medio_ambiente,A,"Debemos proteger nuestra flora y fauna, porque es importante preservarla y preservarla para las futuras generaciones"
737,2,respeto_a_la_naturaleza_medio_ambiente,A,"Incluir las regulaciones que permitan parar las masacres forestales de los bosques, el uso indiscriminado de los recursos básicos para la vida: agua, energía eléctrica principalmente. Normar la inclusión de áreas verdes con plazas y parques: potenciar la conservación de los árboles nativos."
749,2,respeto_a_la_naturaleza_medio_ambiente,A,se requiere un estado garante que impida la extracción abusiva y usurera de los recursos naturales y que se cuente con un buen sistema de leyes y normas rigurosas y adecuadamente fiscalizada
767,2,respeto_a_la_naturaleza_medio_ambiente,A,Es vital tener soberanía sobre nuestros recursos .
786,2,respeto_a_la_naturaleza_medio_ambiente,A,Queremos vivir en un País en que el respeto por la naturaleza y el  medio ambiente sea una prioridad al efectuar las políticas públicas.
790,2,respeto_a_la_naturaleza_medio_ambiente,A,por una legislación a favor de la conservación y resguardo de la naturaleza
831,2,respeto_a_la_naturaleza_medio_ambiente,A,"El derecho a cuidar, tener y disfrutar la flora y fauna de nuestro territorio como también la protección y cuidado de los diferentes ecosistemas."
835,2,respeto_a_la_naturaleza_medio_ambiente,A,Nuestras leyes ambientales son demasiado ambiguas y han perjudicado nuestro derecho a resguardar nuestro medio. exigimos revisar esta normativa
839,2,respeto_a_la_naturaleza_medio_ambiente,A,"garantizar el derecho al medio ambiente es garantizar el derecho a seguir viviendo en este planeta, y a proteger nuestros recursos naturales, que solo pueden producir para nuestro pueblo y no para multinacionales, ya que esa riqueza es finita. para que no quede espacio al TPP y a los transgénicos."
851,2,respeto_a_la_naturaleza_medio_ambiente,A,Poder contar con un medio ambiente limpio y contar con marco legal que lo proteja.
854,2,respeto_a_la_naturaleza_medio_ambiente,P,Se debe pagar la deuda histórica que se tiene con ellos.
866,2,respeto_a_la_naturaleza_medio_ambiente,A,Lo consideramos como un derecho irrenunciable porque todos tenemos derecho a vivir en un ambiente sano y natural para una proyección en el futuro.
871,2,respeto_a_la_naturaleza_medio_ambiente,A,Proteger los recursos naturales por sobre los recursos económicos.
892,2,respeto_a_la_naturaleza_medio_ambiente,A,"Los aymaras consideramos de gran relevancia el respeto al medio ambiente, (pahamama) porque es parte de nuestra existencia."
894,2,respeto_a_la_naturaleza_medio_ambiente,A,"Nuestra principal actividad económica se sustenta en la explotación de nuestros recursos naturales, po0r lo que es indispensable respetar y resguardar nuestra naturaleza y medio ambiente en una política de sustentabilidad real y efectiva."
896,2,respeto_a_la_naturaleza_medio_ambiente,A,"Que tengan consciencia, preservar la biodiversidad en torno a la naturaleza"
906,2,respeto_a_la_naturaleza_medio_ambiente,A,Fundamental para  el cuidado y no abuso de los recursos naturales y especialmente de los recursos hídricos.
913,2,respeto_a_la_naturaleza_medio_ambiente,A,Que el Gobierno garantice su protección.
923,2,respeto_a_la_naturaleza_medio_ambiente,A,Es fundamental que Chile tenga un giro respecto al uso indiscriminado de sus recursos naturales. Hay que fortalecer políticas claras de resguardo al medioambiente. Así como tambien se debe avanzar hacia una NACIONALIZACIÓN DE LOS RECURSOS NATURALES COMO EL AGUA.
933,2,respeto_a_la_naturaleza_medio_ambiente,A,Asegurar la sostenibilidad y sustentabilidad del desarollo y el planeta para el futuro.
935,2,respeto_a_la_naturaleza_medio_ambiente,A,"Respeto a la naturaleza y al medio ambiente: asegurar que se mantenga el respeto, de manera integral en el país, de manera que la intervención de los bienes naturales sea lo menos dañino para el medio ambiente y solo en aras  del bien común, sin considerar las medidas de mitigación ficticias que se utilizan para llevar adelante los procesos productivos."
936,2,respeto_a_la_naturaleza_medio_ambiente,A,El estado debe ser el garante y ejecutor de un ordenamiento territorial equitativo que asegure  el derecho a gozar de un medio ambiente de calidad para los ciudadanos que les permita desarrollar sus necesidades sociales y culturales.
938,2,respeto_a_la_naturaleza_medio_ambiente,A,DEBEMOS RESPETAR EL MUNDO EN QUE VIVIMOS
951,2,respeto_a_la_naturaleza_medio_ambiente,A,que todos los chilenos tengan derecho al agua  nacionalizar el agua
958,2,respeto_a_la_naturaleza_medio_ambiente,A,Total acuerdo por el derecho a vivir en un medio ambiente sano y libre de contaminación.
966,2,respeto_a_la_naturaleza_medio_ambiente,A,POR LA SALUD HUMANA Y DESAROLLO HUMANO A FUTURO
970,2,respeto_a_la_naturaleza_medio_ambiente,A,"Derecho a un medio ambiente limpio y sin riesgos de extinción, con habitantes consciente de su importancia."
974,2,respeto_a_la_naturaleza_medio_ambiente,A,"Derecho a un ambiente libre de contaminación, a partir de la expresión concreta de los Derechos Humanos de 4ª Generación."
980,2,respeto_a_la_naturaleza_medio_ambiente,A,Garantizar una explotación sustentable de los recursos.
996,2,respeto_a_la_naturaleza_medio_ambiente,A,"establecerlo como derecho a vivir en un medio libre de contaminación, sin daños y deterioro producidos por la explotación indiscriminada"
1005,2,respeto_a_la_naturaleza_medio_ambiente,P,"Es un deber de todos los chilenos, cuidar y preservar nuestros recursos naturales"
1018,2,respeto_a_la_naturaleza_medio_ambiente,A,"Es indispensable que la constitución resguarde el medio ambiente, porque a la luz del cambio climático, las inundaciones y la muerte de la fauna marina, si no hacemos un cambio a tiempo, no habrá un futuro y ninguno de los valores derechos y deberes en la constitución podrán aplicarse"
1025,2,respeto_a_la_naturaleza_medio_ambiente,A,Creación de leyes que protejan a nuestra naturaleza.
1029,2,respeto_a_la_naturaleza_medio_ambiente,A,"NO A LA DESTRUCCION, RESPETO A LAS AREAS COMUNES, EXISTENCIA DE SECTORES PROTEGIDOS."
1039,2,respeto_a_la_naturaleza_medio_ambiente,A,"Cuidado, respeto y conservación de la naturaleza y sus recursos naturales"
1095,2,respeto_a_la_naturaleza_medio_ambiente,A,"Regular los procesos agrícolas de los grandes fundos, Incentivar los procesos orgánicos."
1099,2,respeto_a_la_naturaleza_medio_ambiente,A,"necesidad que se preserve, se proteja y se enseñe a las nuevas generaciones la riqueza natural y el cuidado de los recursos naturales, para la conservación del planeta, democratizando también el acceso a conocer las distintas realidades del país"
1103,2,respeto_a_la_naturaleza_medio_ambiente,A,Chile debe consagrar el respeto al medio ambiente como un derecho fundamental de los ciudadanos y las nuevas generaciones.
1120,2,respeto_a_la_naturaleza_medio_ambiente,A,Asegurar y preservar la naturaleza para generaciones actuales y futuras. Asegurar la calidad de vida.
1124,2,respeto_a_la_naturaleza_medio_ambiente,A,"Porque tiene relación con el espacio en el que vivimos el cual debe conservarse, para un buen vivir y para el futuro."
1126,2,respeto_a_la_naturaleza_medio_ambiente,A,la protección y acceso garantizado y gratuito a nuestros recursos naturales
1130,2,respeto_a_la_naturaleza_medio_ambiente,A,Por que sin ella no vivimos
1133,2,respeto_a_la_naturaleza_medio_ambiente,A,"Evitar basurales, cuidar el entorno, plantar para alimentar a las abejas."
1139,2,respeto_a_la_naturaleza_medio_ambiente,A,toda la asamblea de acuerdo
1143,2,respeto_a_la_naturaleza_medio_ambiente,A,"Proponemos  la recuperación por el Estado de los recursos naturales no renovables, especialmente del cobre. Los bienes nacionales de uso público deben pertenecer al Estado como el agua, elecricidad, gas y minerales. Creación de un órgano que promueva, proteja y fiscalice la normativa ambiental."
1144,2,respeto_a_la_naturaleza_medio_ambiente,A,Se precisa garantizar el acceso y la conservación de vida y sustentabilidad de todos los pueblos y comunidades.
1146,2,respeto_a_la_naturaleza_medio_ambiente,A,COMO BASE DE UNA VIDA DE CALIDAD
1151,2,respeto_a_la_naturaleza_medio_ambiente,A,"AL PASAR EL TIEMPO LA NATURALEZA, HA SIDO DESTRUIDA ENORMEMENTE. ASÍ, COMO TAMBIÉN EL RESPETO Y EL CUIDADO DE LA MISMA. SU CONSERVACIÓN, CUIDADO Y RESPETO DEBE DE SER NORMADO, ESTO, NOS GARANTIZA INDUDABLEMENTE MEJORAR NUESTRA CALIDAD DE VIDA."
1152,2,respeto_a_la_naturaleza_medio_ambiente,A,"Es primordial el cuidado de nuestra ""casa"", para preservar la vida futura."
1159,2,respeto_a_la_naturaleza_medio_ambiente,A,"medio ambiente limpio, nacionalización de los recursos, protección del patrimonio, regulación de empresas extranjeras."
1167,2,respeto_a_la_naturaleza_medio_ambiente,A,cuidado y protección hacia el lugar que vivimos. vivir en un ambiente grato va relacionado con el cuidado de la tierra.
1177,2,respeto_a_la_naturaleza_medio_ambiente,A,la naturaleza tiene el derecho de ser conservada y respetada pues no es propiedad de nadie
1191,2,respeto_a_la_naturaleza_medio_ambiente,A,"La naturaleza es reconocida como principio de vida y esto obligara al Estado a la conservación y preservación de esta, modificando los textos vigentes relacionados con la tierra, agua , suelo y subsuelo"
1208,2,respeto_a_la_naturaleza_medio_ambiente,A,"a vivir en un medio ambiente sano, y debe ser garantizado por el estado y derecho reconocido de protección a la naturaleza constitucional."
1235,2,respeto_a_la_naturaleza_medio_ambiente,A,que sea un derecho que se eduque en los colegios sobre la importancia de proteger la naturaleza
1249,2,respeto_a_la_naturaleza_medio_ambiente,A,"El medio ambiente, es y serà nuestra vida siempre... tenemos que entenderlo como tal, sino la muerte de todos es segura."
1260,2,respeto_a_la_naturaleza_medio_ambiente,A,"El estado debe promover el desarrollo sustentable y sostenible en el tiempo para afrontar la crisis medio ambiental existente en Chile y el mundo. Garantizando el derecho a vivir en un ambiente libre de contaminación, promover el respeto al medio ambiente desde la educación, promover el reciclaje,"
1261,2,respeto_a_la_naturaleza_medio_ambiente,A,Fundamental derecho relacionado con la sustentabilidad del planeta
1266,2,respeto_a_la_naturaleza_medio_ambiente,A,Contar con una política ambientalista que proteja nuestro medio y que enseñe la importancia de esto.
1277,2,respeto_a_la_naturaleza_medio_ambiente,A,"Dada la actual intervención del medio ambiente, es necesario tomar conciencia de la ocupación responsable de la naturaleza desde el estado y la sociedad civil."
1290,2,respeto_a_la_naturaleza_medio_ambiente,A,"Si queremos un Chile sustentable en el tiempo, este es un derecho que debemos exigir."
1298,2,respeto_a_la_naturaleza_medio_ambiente,A,fundamental
1300,2,respeto_a_la_naturaleza_medio_ambiente,A,Autonomía de la Superintendencia del Medio Ambiente en la Constitución. Mandato al legislador para la conservación del medio ambiente y desarrollo sustentable con miras a las futuras generaciones.
1301,2,respeto_a_la_naturaleza_medio_ambiente,A,"El Estado tiene que garantizar un real derecho a vivir en un medio ambiente sin contaminación, donde se protejan los recursos renovables como aquellos no renovables (estos últimos grabados con un fuerte impuesto por sus usos). Este país no existe conciencia ambiental. Por ejemplo no se promueve el  reciclaje, como una política nacional, eso debería ser una garantía en pos del bien común y en pos de las futuras generaciones. Se contamina todo, sin ninguna consecuencia, ya que el aparato estatal no cuenta con los medios (técnicos ni financieros) para supervisar la vulneración de las normas ambientales. Este estado debe cambiar su legislación ambiental, hacer más dura, nacionalizar sus  recursos y perder el miedo a que si no se deja contaminar se va a perder inversión, eso no sucede en los países desarrollados, el crecimiento A CUALQUIER COSTO,  es una opción  nefasta para nuestra subsistencia. En Copiapó y en la región hemos visto muy vulnerado ese derecho incluso por el mismo Estado, con relaves abandonados, contaminación de la costa de Chañaral, contaminación atmosférica por una fundición estatal, la pérdida del río Copiapó, etc."
1328,2,respeto_a_la_naturaleza_medio_ambiente,A,"Es importante el respeto a la naturaleza, configurado como derecho de los ciudadanos pero también como obligación de respetarla, para que las futuras generaciones puedan disfrutarla."
1332,2,respeto_a_la_naturaleza_medio_ambiente,A,Sin naturaleza no existimos
1333,2,respeto_a_la_naturaleza_medio_ambiente,A,Como garantía del derecho a la vida.
1334,2,respeto_a_la_naturaleza_medio_ambiente,A,se acuerda que debe decir derecho a vivir en un medio ambiente libre de contaminación
