idEla,tema,concepto,acuerdo,fundamento
12654,2,a_la_honra__al_honor,A,Nadie puede desprestigiar a otro sin fundamentos reales.
12853,2,a_la_honra__al_honor,A,"Las personas son inocentes hasta que se pruebe lo contrario, definiendo un trato equitativo y no discriminatorio."
13218,2,a_la_honra__al_honor,A,Basta de atropellar la honra y honor de las persona gratuitamente
13561,2,a_la_honra__al_honor,A,Base para la amista civica
14239,2,a_la_honra__al_honor,A,"Sean de acuerdo a la integridad y el respeto, no dada por los bienes o el conocimiento que las personas obtengan o posean. ""Reparación del daño causado"". Este derecho debe contemplar la obligación de que el Estado otorgue una pensión de por vida a quienes hubieren sido absueltos por la justicia."
14387,2,a_la_honra__al_honor,A,Pensamos que en la constitución se debe respetar la honra y el derecho de los otros.
14700,2,a_la_honra__al_honor,A,Que se respete la honra y el honor de las personas como ha sido nuestra tradición republicana.
14778,2,a_la_honra__al_honor,A,"Es necesario y justo limpiar la imagen de aquellas personas que han sido juzgadas injustamente, sin importar su etnia, condicional social o económica."
14955,2,a_la_honra__al_honor,P,"las promesas (palabras de honor) incumplidas, sobre todo en el ejercicio de la política, constituyen un deshonor, y deshonra a la política misma."
15106,2,a_la_honra__al_honor,P,"Se considera fundamental restituir la honra de personas cuando han sido denostadas públicamente (Presidenta, estudiantes, profesores, usuarios de redes sociales, etc.), y que los responsables se hagan cargo de sus dichos asumiendo consecuencias legales."
15203,2,a_la_honra__al_honor,A,Derecho a la honra y el honor forma parte de la dignidad humana.
15254,2,a_la_honra__al_honor,A,mayoria
15368,2,a_la_honra__al_honor,A,Respetar a la persona y una mínima calidad de vida.
15716,2,a_la_honra__al_honor,A,Que no juzguen por lo que no somos
15770,2,a_la_honra__al_honor,A,Respeto a su privacidad; dignidad; intimidad
