idEla,tema,concepto,acuerdo,fundamento
1694,4,partidos_politicos,A,"Son una institución fundamental en la sociedad, en la republica sin ellos es imposible funcionar de manera correcta."
2482,4,partidos_politicos,A,"Regular su poder, limitar su poder. poder ciudadano, no debe tener color Politico."
3939,4,partidos_politicos,A,"La costitucion debe descentralizar los partidos politicos, de manera que las representaciones regionales de los partidos adopten decisiones de manera autonoma"
6549,4,partidos_politicos,A,Deben estar considerados dentro de la Constitución
10056,4,partidos_politicos,A,son necesarios y se debe inpulsar su creación y representacion
12637,4,partidos_politicos,A,"es una instancia para el condenso de ideas respecto a ideales fundamentales de país.  su accionar debe ser transparente y sin intereses individuales, promoviendo su participacion"
14330,1,partidos_politicos,P,Eliminación o Cambio en el sistema de los Partidos Politicos.
14602,4,partidos_politicos,A,Financiamiento transparente
