idEla,tema,concepto,acuerdo,fundamento
3006,3,educacion_civica,A,"Educación cívica. Es consustancial al beneficio de vivir en sociedad, informarse de como funciona el sistema que nos rige, sus beneficios e insuficiencias, para poder opinar y actuar en toda la política."
5342,1,educacion_civica,A,el fortalecimiento de la conciencia ciudadana requiere de una formacion constante y sistematica desdee la mas pequeña infancia.
7655,4,educacion_civica,A,"CAMBIO EN MALLA DE EDUCACION, FORMA DE EDUCAR, VALORES."
9072,1,educacion_civica,P,Entendemos fundamental este principio dado que la enseñanza desde la educación temprana debe enseñarnos de como funciona nuestra sociedad y así poder desarrollar y generar ciudadanos integrales y con conocimiento de todas las opciones.
10060,4,educacion_civica,A,A
10583,3,educacion_civica,A,Tomar el compromiso de conocer los instrumentos e instituciones de participacion ciudadanas
