idEla,tema,concepto,acuerdo,fundamento
1061,3,participacion_ciudadana,A,": exigir mayor cultura cívica  en los colegios  Centros de Padres, unidades vecinales para adquirir las ayudas sociales del estado."
6097,3,participacion_ciudadana,A,"EL ESTADO DEBE PROMOVER LA PARTICIPACIÓN Y EL CIUDADANO DEBE SENTIRSE PARTÍCIPE POR ENDE DEBE OPINAR Y PROPONER ,PARA ELLO DEBEN GENERAR CANALES."
9960,3,participacion_ciudadana,A,intervenir una persona en una actividad. la participación en una sociedad es fundamental para crear instituciones o defender derechos adquiridos.
12113,3,participacion_ciudadana,A,estuvimos todos de acuerdo
