idEla,tema,concepto,acuerdo,fundamento
986,2,protección_judicial_de_los_derechos,A,todos los chilenos deben tener derecho a que sus derechos sean no solo reconocidos sino que tambien defendidos judicialmente y respetados
2940,2,protección_judicial_de_los_derechos,A,Habilitación de un recurso para exigir la protección de todos los derechos ante los tribunales
10663,2,protección_judicial_de_los_derechos,A,1. En relación a lo laboral/ personal/participación cómo ciudadano/ No discriminación / Vida individual de Protección en diferentes tipos de agresiones.
