idEla,tema,concepto,acuerdo,fundamento
4846,3,responsabilidad_civica,A,Porque ser ciudadanos/as requiere que nos apropiemos de la vida civica y las discuciones publicas.
10169,3,responsabilidad_civica,A,"La responsabilidad cívica considera que el individuo así como exige el cumplimiento de sus derechos, entiende que sus pares poseen el mismo acceso a estos, y que debe ser responsable de sus actos al momento de ejercer derecho y deberes dentro de la sociedad."
11573,3,responsabilidad_civica,A,Deber de formar parte de las decisiones públicas del país.  Incluyendo la participación en los diferentes espacios de organización y siendo el voto una instancia obligatoria.
13042,3,responsabilidad_civica,A,todos las personas deberán cumplir legalmente con su responsabilidad cívica que la ley  mándate asistir a votar en todos los procesos eleccionarios que se presenten
