idEla,tema,concepto,acuerdo,fundamento
425,3,fiscalizacion,A,"deber y responsabilidad de fiscalizar por parte del Estado, mas fuerte, eficiente y segura."
4935,4,fiscalizacion,A,"Es menester reforzar el rol fiscalizador de los parlamentarios, estableciendo facultades a dicho respecto también en grupos de parlamentarios y no sólo en comisiones. Se considerarán, además, fiscalizaciones externas, cuando sean necesarias."
7703,3,fiscalizacion,A,Fiscalización del cumplimiento de las leyes en todo ámbito.
9676,4,fiscalizacion,A,"Es menester reforzar el rol fiscalizador de los parlamentarios, estableciendo facultades a dicho respecto también en grupos de parlamentarios y no sólo en comisiones."
11252,4,fiscalizacion,A,"Es menester reforzar el rol fiscalizador de los parlamentarios, estableciendo facultades a dicho respecto también a grupos de parlamentarios y no solo en comisiones."
11306,4,fiscalizacion,A,"Es menester reforzar el rol fiscalizador de los parlamentarios, estableciendo facultades a dicho respecto también en grupos de parlamentarios y no sólo en comisiones.    - Se considerarán, además, fiscalizaciones externas, cuando sean necesarias."
