idEla,tema,concepto,acuerdo,fundamento
243,1,equidad_de_genero,A,El Estado debe adoptar medidas especiales que aceleren la igualdad entre mujeres y hombres en todos los ámbitos de la vida.
1367,1,equidad_de_genero,A,Es fundamental que exista una verdadera  equidad de Género
3623,1,equidad_de_genero,A,tanto hombres como mujeres deben ser remunerados de la  misma forma
6682,1,equidad_de_genero,A,E igualdad con equidad en todo ámbito de cosas. Una sociedad que tienda a disminuir las diferencias económicas y genere un acceso igualitario a la justicia.
