idEla,tema,concepto,acuerdo,fundamento
8219,1,unidad,A,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
8360,1,unidad,A,porque la unión hace la fuerza.
8417,1,unidad,A,"El compañerismo y unión en la convivencia social y deportiva, tanto como una practica del diario viivir como un principio para la consitucion. Ademas de poder incluir el concepto de asociatividad desde la persona hasta las instituciones de bases en lo deportivo."
8647,1,unidad,P,"No se entiende lo mismo por el concepto, se llegó a dos matices: entendido como uniformidad y entendido como bien común."
8774,1,unidad,A,La unidad hace la fuerza hacia un mejor desarrollo de la comuna y del sector
8964,1,unidad,A,Velar por un Pais sin odiosidad
9124,1,unidad,P,"Unidad en los barrios, es importante para resolver los problemas."
9188,1,unidad,A,"Chile es un Estado Unitario, es decir, conformado por una Nación. El Estado es el encargado de promover la unidad nacional y respetar la diversidad."
9329,1,unidad,A,La unidad requiere en primer termino el entendimiento de las diferencias y en la disminución de estas
9460,1,unidad,A,permite el desarrollo de la sociedad
10208,1,unidad,A,unidad nacional. todo chile una misma voz.
10426,1,unidad,A,Unión de la comunidad en torno a proyectos colectivos. Toma de decisiones en conjunto y haciendo valer todas las opiniones por igual y prevaleciendo la decisión de las mayorías.
10427,1,unidad,A,"En la manera en que todos nos unamos, se pueden lograr objetivos a futuro."
10453,1,unidad,A,"Valor necesario para proyectar una sociedad cohesionada, orientada al bien común, que respeta y permite a su vez la diferencia."
10748,1,unidad,A,"es importante que exista unidad entre todos los ciudadanos, y que se consideren a las regiones, y grupos etnicos."
10869,1,unidad,A,Un valor que permite articular los cambios necesarios para desarrollarnos los chilenos
10980,1,unidad,A,"Es necesario generar instancias de unidad, de conversacion y dialogo entre seres humanos."
11065,1,unidad,A,Unidos Siempre saldremos adelante en los temas importantes que atañen al pais
11088,1,unidad,A,"Debemos estar unidos, vivimos en la misma tierra, compartimos los mismos intereses por vivir en un país pacífico. A pesar de pensar distinto debemos ser un país unido"
11102,1,unidad,A,LOS CIUDADANOS DEBEN TENER COMO VALOR EL BUSCAR LA UNIDAD ANTE LAS LUCHAS
11275,1,unidad,A,"Si todos nos unimos en proyectos comunes, no importando nuestro pensamiento detallista, podremos tener una Nación con menos violencia."
11314,1,unidad,A,TODOS SOMOS EL MISMO PAIS
11426,1,unidad,A,"Estado unitario, poder político concentrado y único ejercido sobre todo el territorio. Desarrollo armónico de las regiones, a través de los distintos poderes del Estado. Constitución y Leyes rigen para todo el territorio. Unidad de autoridades, de ley, de territorio y de decisiones políticas."
11615,1,unidad,A,Un pais en que convivamos todos unidos no importa las diferencias
11749,1,unidad,A,Elegida como fundamental y pilar de la construcción de la nueva constitución.
11787,1,unidad,A,Que el gobierno trabaje por un objetivo común.
11896,1,unidad,A,La unidad hace la fuerza para resolver problemas.
11969,1,unidad,A,todos los ciudadanos tenemos un solo gobierno y admnistracion
11982,1,unidad,P,dentro de los conceptos elegidos debería considerarse como uno de mayor prioridad
12180,1,unidad,A,LA UNION DE PERSONAS PERMITIRIA EL CAMBIO NECESARIO
12190,1,unidad,A,Trabajar en grupo o en conformidad para lograr un bien común. Ser solidarios con las personas que lo necesiten.
12196,1,unidad,A,"Falta unidad del pueblo, esto es fundamental para comenzar un cambio, hoy en día no hay sustento en los movimientos sociales se pierden en luchas poco consistentes."
12666,1,unidad,A,"El interés común que tenemos los seres humanos.  Sabemos que todos provenimos del mismo lugar y estamos conectados (con todo y entre todos), por lo mismo debemos desarrollarnos en igualdad, es decir, no sólo se propende por la unidad comunitaria entre personas, sino también con el medio que nos rod"
12858,1,unidad,P,"que la constitución garantice unidad social desde las instituciones,velando por el encuentro ciudadano en el proyecto país."
13120,1,unidad,A,chile es un país multicultural y eso debe ser respetado y cuidado por el estado.
13160,1,unidad,A,Motor principal para que todo funcione.
13290,1,unidad,A,"Es la única manera de conseguir  lo necesario, a partir de la unidad:  país unido logros para todos. Realizar acciones que involucren a la comunidad como  un todo."
13474,1,unidad,A,"El país nace por las ganas de estar juntos, con un sentido. Es necesario que como país volvamos a esa raíz."
13575,3,unidad,A,Buen trato del estado a las instituciones y organizaciones.
13688,1,unidad,A,JUNTARSE CON LOS DEMÁS CIUDADANOS PARA CONSEGUIR LOGROS PARA MAYOR CONFORT Y LOGRAR CAMBIOS.
13711,1,unidad,A,"Ser un país unido, luchando por las causas independiente que nos afecte a cada uno, nunca ser meros espectadores de causas, sino mas bien apoyar y ayudar a enfrentar."
13716,1,unidad,D,"todos unidos podemos lograr lo que nos proponemos, como por ejemplo ser escuchados"
13722,1,unidad,A,"La unión hace la fuerza Que el presidente se preocupe de la unidad de la gente y los países Unidad de credos, partidos políticos, etc"
13889,1,unidad,A,como pais
13939,1,unidad,A,Actuar como unidad social para llegar a acuerdos que nos beneficien a todos segun la necesidad que cada uno tenga.
14015,1,unidad,P,Es deber de las masas unirse y presionar a la cúpula del poder para ser escuchado.
14039,1,unidad,A,"Para poder concretar y luchar por una nueva Constitución, tenemos que estar unidos y así debería ser siempre"
14096,1,unidad,P,"por ser importanticima para hacer respetar todos los puntos anteriores, probada ante el quiebre del estado de derecho que sufrimos"
14148,1,unidad,A,"La unidad de las personas hace la fuerza. De esta forma y con participación, la sociedad es más democrática."
14167,1,unidad,A,IMPORTANTE DEFENDER LOS DERECHOS DE LOS CIUDADANOS
14174,1,unidad,A,EL ESTADO DEBE PROPENDER  A GENERAR POLÍTICAS DE ACERCAMIENTO ENTRE LOS SECTORES POLÍTICOS
14533,1,unidad,A,"UNIDAD NACIONAL. Nuestro territorio y nación es unitaria, el país con sus regiones y provincias, localidades,  debe considerar sus diferencias y culturas y aunque haya una planificación nacional, estas deben contener las características propias de cada área de su territorialidad."
14718,3,unidad,A,por que asi todos juntos conseguimos mucho más.
14832,1,unidad,A,Pensamos que tenemos que estar juntos como país.
14887,1,unidad,A,"La unidad y la organización, es la base para crear una sociedad más justa."
14927,1,unidad,A,"Si todos nos unimos en proyectos comunes, no importando nuestro pensamiento detallista, podremos tener una Nación con menos violencia"
14986,1,unidad,A,integración de la sociedad y dejar de ser un país preocupado únicamente de la capital
15199,1,unidad,A,Todos debiéramos ser unidos ante los temas más importantes como por ejemplo la gratuidad en la educación
15213,1,unidad,A,que el país se una y seamos uno
15407,1,unidad,A,"El Estado debe ser unitario, no puede haber dos autoridades de nivel equivalente."
15663,1,unidad,A,a
15682,1,unidad,A,Ayuda a que el pais sea más preocupado por la persona
15711,1,unidad,A,Sin unidad no se puede avanzar al desarrollo y solucionar  sus problemas sociales internos.
15722,1,unidad,A,La forma en que una organización alcance sus objetivos es en unidad.
